          ,,   移動出荷指示取込一覧                                                      ,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                       
受信日,        20150424  ,0910,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
企業コード,出荷指示№,出荷予定日,倉庫コード,出荷店コード,店舗名,BR,品番,  カラー,サイズ,数量,ＰＢ区分,上代単価,下代単価,理由名称,配分理由区分,オペレータＣＤ,データ作成日,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                     
10,00011583,20150424,00039,19896,広島三越催事　　　　　　　　　　　　　　　　　　　　　　　　,0003,1510280431,20,00,00008   ,1,00012000,00012000,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011585,20150424,00039,10145,ＤＸ＆ＳＣグランツリー武蔵小杉店　　　　　　　　　　　　　　,0048,1410130002,10,00,00001   ,1,00009800,00009800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011585,20150424,00039,10145,ＤＸ＆ＳＣグランツリー武蔵小杉店　　　　　　　　　　　　　　,0048,1510140282,21,00,00001   ,1,00008800,00008800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011585,20150424,00039,10145,ＤＸ＆ＳＣグランツリー武蔵小杉店　　　　　　　　　　　　　　,0048,1510140282,50,00,00001   ,1,00008800,00008800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011585,20150424,00039,10145,ＤＸ＆ＳＣグランツリー武蔵小杉店　　　　　　　　　　　　　　,0048,1510140282,60,00,00002   ,1,00008800,00008800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011585,20150424,00039,10145,ＤＸ＆ＳＣグランツリー武蔵小杉店　　　　　　　　　　　　　　,0048,1510140282,70,00,00001   ,1,00008800,00008800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011585,20150424,00039,10145,ＤＸ＆ＳＣグランツリー武蔵小杉店　　　　　　　　　　　　　　,0048,1510140282,84,00,00001   ,1,00008800,00008800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011598,20150424,00039,14801,ＳＣ幕張　　　　　　　　　　　　　　　　　　　　　　　　　　,0048,1420125141,63,00,00004   ,1,00009800,00009800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011598,20150424,00039,14815,ＳＣららぽーと和泉　　　　　　　　　　　　　　　　　　　　　,0048,1320105112,30,00,00003   ,1,00008800,00008800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
10,00011598,20150424,00039,14815,ＳＣららぽーと和泉　　　　　　　　　　　　　　　　　　　　　,0048,1320105112,41,00,00002   ,1,00008800,00008800,プロパー商品         ,1008,SYSTEM,20150424,                                                                                                                                                                                                                                                                                                                                
